wh_df_dem.tif,wh_df_pre.tif,wh_df_slope.tif,wh_df_tem.tif,Type
0.212219,0.137143,0.0428927,0.322981,0
0.21865,0.125714,0.0511614,0.347826,0
0.202572,0.142857,0.0428927,0.409938,0
0.22508,0.171429,0.0168282,0.47826,0
0.212219,0.142857,0.034687,0.434782,0
0.221865,0.131429,0.0303343,0.322981,0
0.221865,0.125714,0.09243,0.347826,0
0.205788,0.142857,0.00841439,0.409938,0
0.22508,0.131429,0.0504659,0.322981,0
0.22508,0.131429,0.0531932,0.322981,0
0.209003,0.125714,0.0511614,0.322981,0
0.237942,0.114286,0.0612208,0.310559,0
0.22508,0.125714,0.0118996,0.322981,0
0.22508,0.125714,0.0336517,0.31677,0
0.228296,0.12,0.0428927,0.31677,0
0.21865,0.142857,0.0303343,0.360248,0
0.212219,0.154286,0.0266059,0.447205,0
0.231511,0.171429,0.0420602,0.472049,0
0.212219,0.108571,0.0168282,0.341615,0
0.212219,0.131429,0.0266059,0.385093,0
0.212219,0.148571,0.0118996,0.416149,0
0.212219,0.148571,0.0303343,0.416149,0
0.212219,0.171429,0.0504659,0.47826,0
0.215434,0.177143,0.0266059,0.47826,0
0.228296,0.171429,0.034687,0.472049,0
0.21865,0.217143,0.0761242,0.509317,0
0.205788,0.194286,0.0266059,0.534161,0
0.209003,0.194286,0.037622,0.534161,0
0.21865,0.165714,0.0420602,0.397515,0
0.212219,0.154286,0.0252408,0.397515,0
0.215434,0.125714,0.0188143,0.322981,0
0.228296,0.182857,0.0266059,0.47826,0
0.228296,0.182857,0.0356922,0.47826,0
0.234727,0.114286,0.00841439,0.310559,0
0.21865,0.177143,0.0452982,0.47826,0
0.215434,0.154286,0.0252408,0.409937,0
0.21865,0.171429,0.0475819,0.472049,0
0.209003,0.154286,0.0266059,0.385093,0
0.215434,0.154286,0.00841439,0.409937,0
0.231511,0.182857,0.0266059,0.47826,0
0.237942,0.114286,0.0336517,0.310559,0
0.215434,0.154286,0.0266059,0.409937,0
0.205788,0.171429,0.0428927,0.465838,0
0.209003,0.142857,0.00841439,0.372671,0
0.209003,0.165714,0.0677888,0.397515,0
0.231511,0.182857,0.0303343,0.47826,0
0.244373,0.114286,0.0775015,0.310559,0
0.22508,0.148571,0.0237975,0.329192,0
0.215434,0.154286,0.034687,0.397515,0
0.21865,0.148571,0.037622,0.335404,0
0.212219,0.154286,0.0168282,0.397515,0
0.21865,0.154286,0.0118996,0.397515,0
0.221865,0.177143,0.00841439,0.47826,0
0.228296,0.171429,0.0252408,0.472049,0
0.212219,0.217143,0.00841439,0.509317,0
0.212219,0.217143,0.0168282,0.509317,0
0.212219,0.154286,0.0452982,0.385093,0
0.209003,0.154286,0.0237975,0.447205,0
0.228296,0.177143,0.0252408,0.472049,0
0.22508,0.182857,0.037622,0.47826,0
0.221865,0.182857,0,0.47826,0
0.202572,0.2,0.0606412,0.540372,0
0.237942,0.12,0.0475819,0.322981,0
0.228296,0.148571,0.0237975,0.329192,0
0.212219,0.154286,0.0188143,0.360248,0
0.209003,0.171429,0,0.465838,0
0.22508,0.177143,0.0452982,0.47826,0
0.228296,0.314286,0.0950583,0.546584,0
0.21865,0.171429,0.0761242,0.472049,0
0.22508,0.148571,0.0188143,0.329192,0
0.22508,0.148571,0.0452982,0.329192,0
0.215434,0.171429,0.0893305,0.47826,0
0.244373,0.12,0.0775015,0.322981,0
0.21865,0.154286,0.0564167,0.447205,0
0.221865,0.182857,0.034687,0.47826,0
0.215434,0.148571,0.0188143,0.416149,0
0.22508,0.394286,0.0504659,0.565217,0
0.215434,0.154286,0.0266059,0.409937,0
0.212219,0.154286,0.0252408,0.409937,0
0.221865,0.234286,0.0452982,0.552795,0
0.215434,0.177143,0.00841439,0.472049,0
0.22508,0.251429,0.0188143,0.52795,0
0.21865,0.234286,0.0252408,0.552795,0
0.209003,0.154286,0.034687,0.360248,0
0.21865,0.142857,0.0356922,0.372671,0
0.209003,0.154286,0.0713398,0.409937,0
0.209003,0.154286,0.0475819,0.397515,0
0.209003,0.154286,0.0640398,0.397515,0
0.231511,0.137143,0.0356922,0.322981,0
0.215434,0.154286,0.0188143,0.360248,0
0.21865,0.251429,0.0452982,0.52795,0
0.228296,0.285714,0.0266059,0.546584,0
0.237942,0.457143,0.00841439,0.571428,0
0.212219,0.228571,0.0336517,0.484472,0
0.22508,0.382857,0.216614,0.590062,0
0.22508,0.154286,0.0266059,0.322981,0
0.215434,0.12,0.0168282,0.416149,0
0.212219,0.142857,0.0564167,0.428571,0
0.231511,0.457143,0.0928101,0.571428,0
0.22508,0.382857,0.00841439,0.571428,0
0.228296,0.382857,0.0606412,0.571428,0
0.228296,0.154286,0.0677888,0.322981,0
0.212219,0.154286,0.00841439,0.360248,0
0.231511,0.234286,0.0336517,0.521739,0
0.234727,0.154286,0.0797438,0.322981,0
0.215434,0.142857,0.034687,0.372671,0
0.21865,0.142857,0.0237975,0.372671,0
0.212219,0.12,0.0266059,0.416149,0
0.209003,0.234286,0.0428927,0.490683,0
0.212219,0.234286,0.0303343,0.552795,0
0.244373,0.154286,0.0420602,0.322981,0
0.212219,0.137143,0.0188143,0.409937,0
0.212219,0.137143,0,0.409937,0
0.205788,0.12,0.0252408,0.416149,0
0.221865,0.234286,0.0266059,0.521739,0
0.221865,0.262857,0.0336517,0.534161,0
0.21865,0.405714,0.0118996,0.583851,0
0.228296,0.12,0.0303343,0.322981,0
0.234727,0.148571,0.034687,0.335404,0
0.212219,0.217143,0.0531932,0.409938,0
0.209003,0.165714,0.0237975,0.409937,0
0.215434,0.142857,0.0266059,0.428571,0
0.215434,0.388571,0.0452982,0.57764,0
0.215434,0.382857,0.0957959,0.590062,0
0.237942,0.137143,0.0677888,0.322981,0
0.212219,0.165714,0.034687,0.409937,0
0.212219,0.12,0.034687,0.416149,0
0.209003,0.234286,0.0756595,0.521739,0
0.231511,0.365714,0.034687,0.571428,0
0.215434,0.165714,0.0336517,0.409937,0
0.209003,0.12,0.0420602,0.416149,0
0.21865,0.12,0.034687,0.416149,0
0.228296,0.251429,0.157453,0.552795,0
0.215434,0.148571,0.0303343,0.385093,0
0.205788,0.12,0.059465,0.416149,0
0.228296,0.211429,0.0188143,0.552795,0
0.212219,0.388571,0.0168282,0.57764,0
0.212219,0.142857,0.0475819,0.428571,0
0.21865,0.154286,0.0266059,0.453416,0
0.212219,0.188571,0.0237975,0.459627,0
0.241158,0.211429,0.0266059,0.552795,0
0.212219,0.405714,0.0490452,0.583851,0
0.221865,0.382857,0.0168282,0.590062,0
0.21865,0.137143,0.0428927,0.409937,0
0.202572,0.262857,0.0118996,0.534161,0
0.205788,0.262857,0.0252408,0.534161,0
0.215434,0.171429,0.0336517,0.360248,0
0.205788,0.148571,0.0336517,0.385093,0
0.215434,0.188571,0.0237975,0.403727,0
0.212219,0.165714,0.0336517,0.409937,0
0.215434,0.137143,0.0428927,0.409937,0
0.205788,0.228571,0.0713398,0.484472,0
0.212219,0.251429,0.0266059,0.52795,0
0.21865,0.171429,0,0.360248,0
0.209003,0.137143,0.0420602,0.409937,0
0.21865,0.211429,0.0420602,0.552795,0
0.228296,0.211429,0.0723222,0.552795,0
0.205788,0.228571,0.0237975,0.484472,0
0.231511,0.188571,0.0564167,0.57764,0
0.221865,0.382857,0.0188143,0.590062,0
0.221865,0.182857,0.0188143,0.341615,0
0.221865,0.234286,0.0303343,0.391304,0
0.212219,0.251429,0.0511614,0.552795,0
0.212219,0.148571,0.0266059,0.385093,0
0.215434,0.445714,0.107554,0.596273,0
0.209003,0.388571,0.0640398,0.57764,0
0.215434,0.382857,0.0188143,0.590062,0
0.234727,0.188571,0.0475819,0.347826,0
0.209003,0.188571,0.0303343,0.403727,0
0.215434,0.137143,0.0606412,0.409937,0
0.212219,0.234286,0.0420602,0.521739,0
0.215434,0.388571,0.0420602,0.57764,0
0.21865,0.182857,0.0693331,0.341615,0
0.212219,0.12,0.0168282,0.416149,0
0.215434,0.405714,0.0168282,0.590062,0
0.212219,0.148571,0.00841439,0.385093,0
0.212219,0.217143,0.0452982,0.409938,0
0.215434,0.262857,0.0612208,0.534161,0
0.212219,0.137143,0.0303343,0.409937,0
0.22508,0.222857,0.0531932,0.546584,0
0.221865,0.245714,0.0188143,0.565217,0
0.205788,0.365714,0.153871,0.571428,0
0.212219,0.445714,0.0475819,0.596273,0
0.209003,0.137143,0.0303343,0.409937,0
0.209003,0.137143,0.0266059,0.409937,0
0.212219,0.142857,0.0188143,0.428571,0
0.221865,0.171429,0.0420602,0.559006,0
0.215434,0.405714,0.0336517,0.590062,0
0.215434,0.405714,0.0237975,0.590062,0
0.212219,0.234286,0.0538534,0.391304,0
0.21865,0.234286,0.0511614,0.521739,0
0.21865,0.234286,0.0677888,0.391304,0
0.21865,0.234286,0.0303343,0.391304,0
0.221865,0.262857,0.0303343,0.546583,0
0.21865,0.382857,0.0640398,0.571428,0
0.212219,0.171429,0.058868,0.360248,0
0.21865,0.234286,0.0237975,0.521739,0
0.21865,0.262857,0.059465,0.534161,0
0.231511,0.194286,0.00841439,0.329192,0
0.221865,0.234286,0.0237975,0.490683,0
0.21865,0.274286,0.0188143,0.571428,0
0.22508,0.405714,0.0188143,0.590062,0
0.209003,0.217143,0.00841439,0.409938,0
0.212219,0.274286,0.0452982,0.571428,0
0.237942,0.314286,0.00841439,0.571428,0
0.215434,0.12,0.0266059,0.416149,0
0.234727,0.314286,0.0252408,0.571428,0
0.221865,0.405714,0.0452982,0.590062,0
0.209003,0.165714,0.0188143,0.409937,0
0.231511,0.171429,0.0531932,0.559006,0
0.21865,0.405714,0.0504659,0.590062,0
0.221865,0.171429,0.0252408,0.360248,1
0.209003,0.165714,0.0612208,0.409937,0
0.209003,0.154286,0,0.453416,0
0.237942,0.171429,0.0840476,0.559006,0
0.22508,0.188571,0.0266059,0.347826,0
0.212219,0.165714,0.0188143,0.409937,0
0.205788,0.44,0.0118996,0.602484,1
0.221865,0.188571,0.0252408,0.347826,0
0.221865,0.28,0.058868,0.559006,1
0.221865,0.314286,0.0475819,0.571428,0
0.212219,0.16,0.0677888,0.378881,0
0.205788,0.205714,0.0452982,0.490683,0
0.21865,0.251429,0.034687,0.540372,0
0.22508,0.274286,0.0511614,0.552795,0
0.221865,0.262857,0.0718327,0.546583,0
0.22508,0.262857,0.0531932,0.546583,0
0.228296,0.182857,0.058868,0.341615,0
0.231511,0.194286,0.0531932,0.347826,0
0.22508,0.274286,0.0420602,0.552795,0
0.186495,0.274286,0.143304,0.552795,0
0.21865,0.36,0.0504659,0.577639,0
0.209003,0.154286,0.0188143,0.416149,0
0.205788,0.205714,0.0252408,0.490683,0
0.21865,0.262857,0.0564167,0.546583,0
0.234727,0.297143,0.0640398,0.608695,0
0.21865,0.36,0.0504659,0.577639,0
0.212219,0.16,0.0606412,0.378881,0
0.215434,0.16,0.0656729,0.378881,0
0.221865,0.188571,0.0677888,0.403727,0
0.234727,0.257143,0.00841439,0.565217,0
0.241158,0.297143,0.0490452,0.608695,0
0.22508,0.36,0.0656729,0.577639,0
0.205788,0.148571,0.0118996,0.428571,0
0.212219,0.142857,0.0420602,0.447205,0
0.212219,0.165714,0.0452982,0.465838,0
0.22508,0.28,0.0832048,0.559006,0
0.196141,0.411429,0,0.621118,0
0.22508,0.16,0.0237975,0.378881,0
0.234727,0.262857,0.059465,0.546583,0
0.221865,0.348571,0.0266059,0.590062,0
0.215434,0.177143,0.0511614,0.391304,0
0.221865,0.205714,0.0266059,0.416149,0
0.21865,0.257143,0.0428927,0.509317,0
0.221865,0.274286,0.034687,0.509317,0
0.22508,0.314286,0.0656729,0.571428,0
0.221865,0.388571,0.0511614,0.627329,0
0.22508,0.257143,0.0168282,0.546584,0
0.215434,0.257143,0.0188143,0.552795,0
0.209003,0.205714,0.0420602,0.490683,0
0.221865,0.314286,0.0656729,0.571428,0
0.244373,0.194286,0.0475819,0.329192,0
0.234727,0.194286,0.102192,0.329192,0
0.199357,0.257143,0.124772,0.552795,0
0.22508,0.388571,0.034687,0.608695,0
0.209003,0.205714,0.0420602,0.490683,0
0.212219,0.257143,0.0252408,0.546584,0
0.21865,0.28,0.0538534,0.565217,0
0.212219,0.28,0.0640398,0.565217,0
0.212219,0.262857,0.0252408,0.583851,0
0.22508,0.348571,0.0840476,0.590062,0
0.21865,0.171429,0.0511614,0.428571,0
0.212219,0.171429,0.0266059,0.428571,0
0.212219,0.205714,0.0168282,0.490683,0
0.21865,0.257143,0.059465,0.546584,0
0.21865,0.274286,0.0266059,0.552795,0
0.228296,0.274286,0.0303343,0.571428,0
0.228296,0.165714,0.214062,0.571429,0
0.209003,0.36,0.0266059,0.577639,0
0.21865,0.32,0.0266059,0.571428,0
0.215434,0.165714,0.0564167,0.385093,0
0.215434,0.142857,0.00841439,0.403726,0
0.212219,0.148571,0.0188143,0.428571,0
0.228296,0.257143,0.0677888,0.546584,0
0.215434,0.28,0.0677888,0.565217,0
0.22508,0.262857,0.059465,0.546583,0
0.21865,0.188571,0.0504659,0.347826,0
0.21865,0.171429,0.0640398,0.428571,0
0.205788,0.148571,0.0303343,0.428571,0
0.237942,0.165714,0.0531932,0.571429,0
0.221865,0.348571,0.058868,0.590062,0
0.21865,0.314286,0.0266059,0.571428,0
0.21865,0.142857,0.037622,0.403726,0
0.209003,0.211429,0.0266059,0.397515,0
0.215434,0.251429,0.0531932,0.540372,0
0.21865,0.257143,0.0928101,0.546584,0
0.234727,0.405714,0.130265,0.621118,0
0.231511,0.222857,0.037622,0.341615,0
0.221865,0.188571,0.0356922,0.347826,0
0.21865,0.257143,0.0538534,0.546584,0
0.228296,0.257143,0.0797438,0.552795,0
0.221865,0.405714,0.142571,0.621118,0
0.215434,0.405714,0.0490452,0.608696,0
0.21865,0.388571,0.093941,0.63354,0
0.22508,0.211429,0.093941,0.397515,0
0.209003,0.154286,0.058868,0.416149,0
0.212219,0.262857,0.0827802,0.521739,0
0.221865,0.274286,0.0266059,0.552795,0
0.22508,0.388571,0.0266059,0.63354,0
0.228296,0.388571,0.0531932,0.63354,0
0.209003,0.154286,0.0656729,0.416149,0
0.209003,0.257143,0.0420602,0.546584,0
0.221865,0.262857,0.059465,0.546583,0
0.228296,0.314286,0.00841439,0.571428,0
0.22508,0.188571,0.0168282,0.347826,0
0.215434,0.177143,0.0420602,0.391304,0
0.221865,0.205714,0.0504659,0.416149,0
0.212219,0.211429,0.0188143,0.515528,0
0.228296,0.257143,0.0531932,0.546584,0
0.228296,0.165714,0.0844659,0.571429,0
0.22508,0.405714,0.0452982,0.608696,0
0.221865,0.388571,0.0266059,0.63354,0
0.221865,0.188571,0.0504659,0.347826,0
0.212219,0.211429,0.0266059,0.397515,0
0.231511,0.251429,0.037622,0.540372,0
0.228296,0.165714,0.0751919,0.571429,0
0.21865,0.165714,0.0303343,0.571429,0
0.209003,0.274286,0.0713398,0.57764,0
0.221865,0.274286,0.142815,0.57764,0
0.21865,0.257143,0.0531932,0.540372,0
0.231511,0.165714,0.0252408,0.571429,0
0.22508,0.297143,0.0452982,0.602484,0
0.21865,0.314286,0.0511614,0.571428,0
0.189711,0.405714,0.198717,0.621118,0
0.22508,0.457143,0.0612208,0.590062,0
0.221865,0.2,0.059465,0.354037,0
0.241158,0.257143,0.0677888,0.546584,0
0.21865,0.257143,0.0751919,0.540372,0
0.228296,0.297143,0.0844659,0.602484,0
0.231511,0.297143,0.0420602,0.602484,0
0.212219,0.211429,0.00841439,0.397515,0
0.221865,0.274286,0.0693331,0.57764,0
0.221865,0.32,0.0612208,0.571428,0
0.228296,0.222857,0.0452982,0.341615,0
0.212219,0.177143,0.0356922,0.391304,0
0.215434,0.257143,0.0118996,0.509317,0
0.212219,0.314286,0.037622,0.559006,0
0.228296,0.262857,0.034687,0.565217,0
0.199357,0.257143,0.109175,0.577639,0
0.209003,0.217143,0.037622,0.559006,0
0.234727,0.165714,0.0538534,0.571429,0
0.22508,0.36,0.0718327,0.577639,0
0.22508,0.428571,0.0336517,0.596273,0
0.221865,0.142857,0.0303343,0.403726,0
0.212219,0.165714,0.0266059,0.465838,0
0.22508,0.291429,0.0266059,0.534161,0
0.205788,0.24,0.0490452,0.571428,0
0.205788,0.245714,0.0420602,0.57764,0
0.22508,0.234286,0.100806,0.540372,0
0.228296,0.165714,0.193078,0.571429,0
0.228296,0.434286,0.0490452,0.583851,0
0.21865,0.434286,0.059465,0.583851,0
0.228296,0.434286,0.0188143,0.583851,0
0.234727,0.457143,0.0188143,0.602484,0
0.21865,0.182857,0.112969,0.354037,0
0.215434,0.142857,0.0237975,0.403726,0
0.221865,0.142857,0.0188143,0.403726,0
0.221865,0.291429,0.00841439,0.559006,0
0.221865,0.257143,0.0303343,0.577639,0
0.215434,0.165714,0.0356922,0.571429,0
0.212219,0.32,0.0718327,0.571428,0
0.21865,0.142857,0.0336517,0.403726,0
0.205788,0.257143,0.100806,0.577639,0
0.221865,0.257143,0.109496,0.540372,0
0.21865,0.348571,0.0775015,0.590062,0
0.21865,0.142857,0.0266059,0.403726,0
0.212219,0.211429,0.0266059,0.397515,0
0.22508,0.28,0.0452982,0.521739,0
0.231511,0.32,0.00841439,0.571428,0
0.215434,0.291429,0.0420602,0.559006,0
0.228296,0.262857,0.0336517,0.565217,0
0.221865,0.182857,0.120192,0.559006,0
0.221865,0.291429,0.100806,0.534161,0
0.221865,0.291429,0.0928101,0.559006,0
0.212219,0.24,0.0188143,0.571428,0
0.22508,0.348571,0.0504659,0.590062,0
0.22508,0.434286,0.0303343,0.583851,0
0.21865,0.142857,0.0188143,0.403726,0
0.215434,0.142857,0.0252408,0.403726,0
0.21865,0.325714,0.0336517,0.559006,0
0.22508,0.291429,0.0188143,0.559006,0
0.228296,0.257143,0.0775015,0.577639,0
0.215434,0.314286,0.0606412,0.559006,0
0.215434,0.24,0.0303343,0.571428,0
0.221865,0.297143,0.0266059,0.608695,0
0.221865,0.428571,0.0452982,0.583851,0
0.231511,0.451429,0.0713398,0.614907,0
0.237942,0.217143,0.0168282,0.329192,0
0.209003,0.205714,0.0303343,0.416149,0
0.209003,0.194286,0.0252408,0.453416,0
0.209003,0.274286,0.0118996,0.57764,0
0.21865,0.234286,0.058868,0.540372,0
0.21865,0.182857,0.143547,0.559006,0
0.234727,0.222857,0,0.341615,0
0.231511,0.222857,0.0266059,0.341615,0
0.212219,0.205714,0.00841439,0.503105,0
0.21865,0.28,0.0531932,0.521739,0
0.22508,0.24,0.0420602,0.571428,0
0.212219,0.234286,0.0237975,0.559006,0
0.215434,0.228571,0.0865264,0.546584,0
0.234727,0.228571,0.0490452,0.546584,0
0.237942,0.165714,0.00841439,0.571429,0
0.221865,0.371429,0.00841439,0.583851,0
0.228296,0.188571,0.0336517,0.347826,0
0.215434,0.188571,0.0237975,0.428571,0
0.215434,0.32,0.059465,0.571428,0
0.221865,0.325714,0.0844659,0.559006,0
0.21865,0.24,0.0693331,0.571428,0
0.247588,0.228571,0.0775015,0.546584,0
0.21865,0.371429,0.0865264,0.583851,0
0.231511,0.165714,0.0336517,0.385093,0
0.209003,0.182857,0.0266059,0.428571,0
0.212219,0.291429,0.0564167,0.559006,0
0.209003,0.257143,0.0188143,0.577639,0
0.228296,0.228571,0.0504659,0.546584,0
0.234727,0.228571,0,0.546584,0
0.205788,0.194286,0.0531932,0.453416,0
0.209003,0.205714,0.0356922,0.503105,0
0.21865,0.257143,0.0775015,0.52795,0
0.21865,0.32,0,0.571428,0
0.215434,0.234286,0.0531932,0.559006,0
0.212219,0.274286,0.0266059,0.57764,0
0.221865,0.274286,0.0511614,0.57764,0
0.212219,0.245714,0.114205,0.57764,0
0.209003,0.234286,0.059465,0.540372,0
0.231511,0.228571,0.109175,0.546584,0
0.199357,0.291429,0.0511614,0.590062,0
0.22508,0.188571,0.059465,0.347826,0
0.215434,0.182857,0.0118996,0.397515,0
0.21865,0.205714,0.0420602,0.503105,0
0.221865,0.257143,0.0266059,0.52795,0
0.231511,0.194286,0.0118996,0.37267,0
0.212219,0.2,0.0531932,0.428571,0
0.221865,0.308571,0.0564167,0.546584,0
0.209003,0.325714,0,0.559006,0
0.22508,0.24,0.0693331,0.571428,0
0.237942,0.297143,0.0564167,0.590062,0
0.202572,0.24,0.149969,0.57764,0
0.205788,0.2,0.0266059,0.428571,0
0.212219,0.194286,0.0428927,0.453416,0
0.221865,0.257143,0.0336517,0.52795,0
0.199357,0.274286,0.0252408,0.57764,0
0.21865,0.228571,0.0420602,0.546584,0
0.22508,0.194286,0.0118996,0.360248,0
0.22508,0.28,0.0420602,0.521739,0
0.234727,0.234286,0.034687,0.559006,0
0.22508,0.262857,0.120192,0.515528,0
0.221865,0.262857,0.0336517,0.57764,0
0.199357,0.24,0.0336517,0.57764,0
0.212219,0.188571,0.0538534,0.391304,0
0.209003,0.2,0.0237975,0.428571,0
0.215434,0.182857,0.0188143,0.428571,0
0.215434,0.205714,0.0531932,0.503105,0
0.209003,0.274286,0.0252408,0.57764,0
0.237942,0.297143,0.0490452,0.590062,0
0.199357,0.24,0.034687,0.57764,0
0.209003,0.2,0.0356922,0.428571,0
0.215434,0.182857,0.0511614,0.428571,0
0.215434,0.234286,0.0775015,0.559006,0
0.22508,0.234286,0.0420602,0.559006,0
0.221865,0.262857,0.0336517,0.57764,0
0.21865,0.451429,0.0237975,0.614907,0
0.205788,0.217143,0.0252408,0.521739,0
0.209003,0.291429,0.0266059,0.559006,0
0.221865,0.302857,0.0672661,0.552795,0
0.196141,0.337143,0,0.577639,0
0.22508,0.371429,0.0420602,0.583851,0
0.22508,0.194286,0.0237975,0.360248,0
0.22508,0.291429,0.0252408,0.534161,0
0.196141,0.24,0.0656729,0.571428,0
0.231511,0.302857,0.135273,0.552795,0
0.221865,0.434286,0.0827802,0.583851,0
0.22508,0.445714,0.0452982,0.627329,0
0.209003,0.2,0.0252408,0.428571,0
0.209003,0.217143,0.0452982,0.521739,0
0.231511,0.308571,0.0677888,0.546584,0
0.212219,0.291429,0.0188143,0.559006,0
0.237942,0.262857,0.0504659,0.515528,0
0.234727,0.331429,0.0677888,0.571428,0
0.228296,0.451429,0.0420602,0.614907,0
0.231511,0.182857,0.165849,0.354037,0
0.221865,0.194286,0.0266059,0.37267,0
0.209003,0.182857,0.101154,0.428571,0
0.228296,0.257143,0.0718327,0.52795,1
0.209003,0.257143,0.0420602,0.577639,0
0.209003,0.268571,0.0266059,0.565217,0
0.22508,0.262857,0.0303343,0.515528,0
0.244373,0.245714,0.034687,0.52795,0
0.196141,0.24,0,0.57764,0
0.228296,0.457143,0.059465,0.602484,0
0.21865,0.188571,0.059465,0.391304,0
0.209003,0.2,0.0252408,0.428571,0
0.212219,0.205714,0.0188143,0.503105,0
0.228296,0.308571,0.0252408,0.546584,0
0.212219,0.325714,0.0504659,0.559006,0
0.202572,0.28,0.0612208,0.552795,0
0.196141,0.337143,0,0.577639,0
0.22508,0.371429,0.0640398,0.583851,0
0.22508,0.188571,0.0188143,0.391304,0
0.215434,0.205714,0.0188143,0.503105,0
0.212219,0.217143,0.037622,0.521739,0
0.209003,0.24,0.0797438,0.571428,0
0.237942,0.234286,0.246014,0.559006,0
0.241158,0.257143,0.034687,0.559006,0
0.221865,0.331429,0.0303343,0.571428,0
0.22508,0.457143,0.0475819,0.602484,0
0.22508,0.188571,0.0420602,0.391304,0
0.221865,0.245714,0.135532,0.52795,0
0.221865,0.308571,0.0118996,0.546584,0
0.21865,0.308571,0.059465,0.546584,0
0.228296,0.291429,0.0336517,0.559006,0
0.21865,0.262857,0.0775015,0.565217,0
0.212219,0.268571,0.157453,0.565217,0
0.215434,0.268571,0.059465,0.565217,0
0.22508,0.434286,0.0761242,0.583851,0
0.212219,0.2,0.0420602,0.428571,0
0.209003,0.2,0.0237975,0.428571,0
0.21865,0.228571,0.0538534,0.565217,0
0.221865,0.188571,0.0420602,0.391304,0
0.202572,0.205714,0.0237975,0.503105,0
0.212219,0.217143,0.0452982,0.521739,0
0.234727,0.28,0.0677888,0.521739,0
0.21865,0.28,0.0168282,0.521739,0
0.228296,0.308571,0.0428927,0.546584,0
0.21865,0.308571,0.0827802,0.546584,0
0.215434,0.217143,0.0188143,0.571428,0
0.212219,0.268571,0.0751919,0.565217,0
0.234727,0.262857,0.0640398,0.515528,0
0.241158,0.297143,0.219603,0.590062,0
0.22508,0.394286,0.0266059,0.583851,0
0.231511,0.2,0.0336517,0.335404,0
0.212219,0.2,0.0188143,0.428571,0
0.205788,0.205714,0.0504659,0.503105,0
0.205788,0.217143,0.037622,0.521739,0
0.228296,0.291429,0.0303343,0.534161,0
0.215434,0.32,0.0531932,0.571428,0
0.21865,0.217143,0.0511614,0.577639,0
0.221865,0.228571,0.0511614,0.565217,0
0.215434,0.217143,0.0877392,0.571428,0
0.22508,0.228571,0.0677888,0.571428,0
0.212219,0.314286,0.0356922,0.552795,0
0.215434,0.291429,0.0452982,0.552795,0
0.228296,0.2,0,0.335404,0
0.212219,0.2,0.0677888,0.428571,0
0.212219,0.2,0.0266059,0.428571,0
0.212219,0.2,0.0266059,0.428571,0
0.205788,0.245714,0.0718327,0.52795,0
0.234727,0.228571,0.0751919,0.571428,0
0.212219,0.285714,0.034687,0.577639,0
0.231511,0.314286,0.0827802,0.552795,0
0.196141,0.297143,0,0.590062,0
0.196141,0.262857,0.152962,0.57764,0
0.202572,0.205714,0.0188143,0.503105,0
0.231511,0.28,0,0.521739,0
0.22508,0.268571,0.169579,0.577639,0
0.215434,0.268571,0.037622,0.565217,0
0.212219,0.297143,0.0797438,0.546583,0
0.237942,0.428571,0.0677888,0.583851,0
0.22508,0.485714,0.0531932,0.583851,0
0.231511,0.2,0,0.335404,0
0.237942,0.32,0.059465,0.565217,0
0.209003,0.268571,0.0266059,0.57764,0
0.209003,0.211429,0.0188143,0.565217,0
0.205788,0.217143,0.0928101,0.571428,0
0.212219,0.28,0.0452982,0.552795,0
0.205788,0.291429,0.0336517,0.552795,0
0.196141,0.262857,0.0857082,0.57764,0
0.241158,0.348571,0.217247,0.596273,0
0.21865,0.428571,0.0252408,0.583851,0
0.237942,0.497143,0.0188143,0.583851,0
0.209003,0.217143,0.059465,0.521739,0
0.228296,0.257143,0.0252408,0.52795,0
0.250804,0.32,0.0452982,0.565217,0
0.215434,0.217143,0.0490452,0.571428,0
