aSlopwgs84r.tif,ChinaDemSigned1r.tif,cngdp20101r.tif,dist2highwayr.tif,dist2hsrstationsr.tif,dist2importanttownr.tif,dist2iprimaryr.tif,dist2isecondaryr.tif,dist2prefecture_cityr.tif,dist2provincial_capitalr.tif,dist2railwayr.tif,dist2trunkr.tif,HWSD_China_Geo1r.tif,p0p2010_wgs84r.tif,wc2.0_bio_30s_01r.tif,wc2.0_bio_30s_12r.tif,Type
0.195866,0.263142,0.00034876,0.237323,0.33854,0.569189,0.300658,0.191019,0.342233,0.589563,0.307823,0.140073,0.0556492,0,0.787887,0.0753012,0
0.0188055,0.13389,0.00212063,0.133995,0.358176,0.524708,0.275164,0.00294945,0.365791,0.618133,0.320237,0.125928,0.010118,0,0.877512,0.0381526,0
0.458027,0.410019,0.000170548,0.524676,0.912578,0.66645,0.184195,0.140669,0.615857,0.353981,0.189574,0.234796,0.88027,0,0.622216,0.0893574,0
0.453665,0.314162,0.000318152,0.108476,0.607973,0.767045,0.242733,0.20757,0.657921,0.433082,0.219785,0.515626,0.0556492,0,0.72705,0.0712851,0
0.231583,0.249845,0.000919032,0.0215909,0.484422,0.78176,0.0518611,0.218813,0.52631,0.476225,0.267324,0.390661,0.88027,0,0.830798,0.0522088,0
0.156827,0.151515,0.000575626,0.00454787,0.397607,0.483358,0.063561,0.17283,0.414049,0.6475,0.328952,0.16437,0.0556492,0,0.854427,0.0552209,0
0.222698,0.179963,0.000690865,0.0493098,0.456248,0.757905,0.131107,0.141244,0.492246,0.487657,0.279782,0.355867,0.010118,0,0.866105,0.0341365,0
0.153585,0.180272,0.000524872,0.280327,0.731741,0.727699,0.00571989,0.19711,0.637968,0.397363,0.179295,0.387037,0.902192,0,0.784356,0.0230924,0
0.176568,0.213977,0.000793814,0.180944,0.341747,0.548056,0.42638,0.12412,0.346054,0.60247,0.305176,0.124728,0.0994941,0,0.8327,0.061245,0
0.220312,0.166048,2.58785e-05,0.0454721,0.453789,0.756519,0.122259,0.133124,0.489541,0.488465,0.277187,0.354067,0.902192,0,0.875068,0.0301205,0
0.0758202,0.128015,0.00203413,0.104506,0.362671,0.511982,0.205313,0.00357673,0.371674,0.626099,0.323571,0.127578,0.010118,0,0.878055,0.0441767,0
0.297788,0.193878,0.000988458,0.0486091,0.450194,0.753508,0.127317,0.126673,0.485217,0.489945,0.278793,0.349726,0.902192,0,0.875068,0.0301205,0
0.35918,0.310761,0.000863715,0.18927,0.376261,0.679054,0.432737,0.120722,0.393478,0.527372,0.343937,0.245259,0.902192,0,0.767789,0.0712851,0
0.202039,0.250155,0.000126733,0.210353,0.365346,0.665007,0.433096,0.169561,0.379556,0.534786,0.345499,0.227151,0.902192,0,0.771591,0.0572289,0
0.281558,0.211812,0.0159608,0.0523613,0.446439,0.750412,0.134021,0.120902,0.480719,0.491481,0.280252,0.345283,0.902192,0,0.860673,0.0421687,0
0.2477,0.332406,0.000270933,0.409647,0.802654,0.702677,0.0448125,0.0324123,0.647581,0.379825,0.175189,0.318205,0.88027,0,0.711027,0.0562249,0
0.00752404,0.170686,0.00143021,0.278318,0.72582,0.731629,0.00680112,0.213054,0.642408,0.399525,0.174456,0.389415,0.902192,0,0.803368,0.0230924,0
0.33552,0.273655,8.26739e-05,0.162069,0.340541,0.540773,0.375897,0.10792,0.344856,0.606641,0.30216,0.119294,0.0556492,0,0.810701,0.0783133,0
0.210058,0.193878,0.000840224,0.0204994,0.47433,0.775117,0.0420861,0.188804,0.514879,0.47985,0.260434,0.381711,0.88027,0,0.862031,0.0331325,0
0.0572733,0.134508,0.000988458,0.0401583,0.45012,0.754418,0.108288,0.121156,0.485494,0.489684,0.273516,0.351339,0.902192,0,0.875068,0.0301205,0
0.231583,0.444032,0.000214483,0.513744,0.862283,0.684762,0.127782,0.202185,0.658406,0.366502,0.163899,0.265124,0.88027,0,0.649375,0.0943775,0
0.415152,0.235622,0.000955809,0.464753,0.830546,0.694658,0.0377178,0.10351,0.656465,0.373722,0.163737,0.291433,0,0,0.768061,0.0411647,0
0.30288,0.248918,0.000390755,0.44647,0.820514,0.69795,0.0235119,0.0751964,0.654275,0.376077,0.165617,0.30005,0.88027,0,0.756654,0.0411647,0
0.00532042,0.124923,0.000907838,0.084789,0.365222,0.502393,0.157919,0.0401232,0.375233,0.631936,0.32412,0.12962,0.010118,0,0.881314,0.0431727,0
0.173942,0.320656,0.000878379,0.36777,0.774912,0.714365,0.0980987,0.0592011,0.648602,0.387395,0.179899,0.339828,0.88027,0,0.692015,0.0662651,0
0.313402,0.191713,0.000839474,0.00693744,0.477374,0.778401,0.0109356,0.201796,0.518888,0.478536,0.254678,0.386937,0.88027,0,0.871266,0.0321285,0
0.350526,0.204082,0.00126388,0.123124,0.34172,0.524003,0.26189,0.0488168,0.346859,0.616573,0.300626,0.11189,0.0556492,0,0.872352,0.0542169,0
0.118195,0.343847,0.000321531,0.196942,0.354059,0.657859,0.414508,0.168728,0.36664,0.538529,0.334322,0.216677,0.902192,0,0.737914,0.0833333,0
0.274508,0.310761,2.31107e-05,0.301722,0.32389,0.591512,0.0517304,0.15585,0.326451,0.575138,0.302621,0.15057,0.0556492,0,0.755296,0.0923695,0
0.171866,0.132344,0.00120555,0.0245599,0.447522,0.75427,0.0718822,0.107599,0.483157,0.490185,0.26337,0.351857,0.010118,0,0.8805,0.0271084,0
0.0503704,0.297774,0.000323861,0.29409,0.321702,0.592994,0.0272252,0.153019,0.324115,0.574134,0.301359,0.149815,0.0556492,0,0.749321,0.0933735,0
0.111102,0.111936,0.00222674,0.157362,0.435528,0.440832,0.180195,0.00385225,0.461515,0.677168,0.313974,0.217387,0.010118,0,0.874525,0.062249,0
0.231098,0.129561,0.00120555,0.0209646,0.44442,0.752448,0.0608311,0.0978247,0.479727,0.491241,0.260519,0.349514,0.010118,0,0.8805,0.0271084,0
0.123498,0.217069,0.000447568,0.192852,0.31949,0.55258,0.344139,0.210974,0.320548,0.597678,0.281657,0.11629,0.0556492,0,0.810429,0.0702811,0
0.30211,0.221088,0.000206386,0.284789,0.709336,0.744526,0.0240339,0.25681,0.660325,0.40628,0.155922,0.39246,0.902192,0,0.827268,0.0291165,0
0.249687,0.215832,0.000206386,0.288861,0.711072,0.744165,0.0291658,0.25109,0.661163,0.405945,0.154722,0.390083,0.902192,0,0.772135,0.0522088,0
0.189338,0.180272,0.000397972,0.127665,0.386608,0.700827,0.206272,0.0815776,0.409158,0.516603,0.309552,0.274856,0.492411,0,0.859859,0.0401606,0
0.0922715,0.105442,0.00152178,0.159099,0.429163,0.438608,0.192192,0.000715346,0.454393,0.677131,0.322013,0.212085,0.010118,0,0.874796,0.060241,0
0.332244,0.130179,0.00186752,0.0112554,0.441631,0.751514,0.0366252,0.0882227,0.476937,0.492025,0.253831,0.348765,0.010118,0,0.886203,0.0271084,0
0.312043,0.165121,0.000533705,0.246675,0.679982,0.755495,0.00237506,0.253641,0.664816,0.414495,0.161314,0.420092,0.902192,0,0.852797,0.0281125,0
0.136619,0.113482,0.00120743,0.187722,0.438306,0.430552,0.25166,0.042011,0.454966,0.683018,0.319141,0.224785,0.910624,0,0.875611,0.065261,0
0.369524,0.218305,0.000497305,0.0877206,0.333576,0.510029,0.171086,0.0527855,0.338212,0.623702,0.289096,0.100733,0.0556492,0,0.850353,0.0773092,0
0.296484,0.178108,0.000429299,0.0328497,0.422656,0.736367,0.0659907,0.0508047,0.454314,0.499502,0.260811,0.32695,0.902192,0,0.872352,0.0351406,0
0.0795708,0.240878,0.000607554,0.130288,0.370051,0.686125,0.279961,0.0343961,0.389118,0.524122,0.313274,0.254117,0.88027,0,0.832428,0.0542169,0
0.159912,0.207174,0.000165105,0.322602,0.725543,0.741259,0.0988719,0.205865,0.668277,0.403227,0.146935,0.370647,0.892074,0,0.786257,0.0441767,0
0.312059,0.301793,0.000788796,0.292203,0.703925,0.749669,0.0484418,0.271603,0.66869,0.408847,0.147304,0.391901,0.892074,0,0.743074,0.062249,0
0.272197,0.285405,0.000788796,0.296943,0.704484,0.750262,0.0588036,0.26401,0.670862,0.409012,0.144703,0.389777,0.892074,0,0.743074,0.062249,0
0.097133,0.321583,0.000598332,0.372911,0.75336,0.732699,0.188628,0.137544,0.673918,0.396923,0.148716,0.34072,0.892074,0,0.687398,0.0732932,0
0.26667,0.321583,0.000470954,0.143563,0.573022,0.793286,0.342601,0.109492,0.634905,0.446594,0.192252,0.505783,0.0556492,0,0.738457,0.0753012,0
0.188039,0.320656,0.000446724,0.424328,0.783826,0.722383,0.167905,0.112234,0.677968,0.389688,0.146544,0.311602,0.902192,0,0.697175,0.0712851,0
0.156952,0.207483,0.00171274,0.0384764,0.47098,0.778054,0.0914011,0.174616,0.513544,0.480525,0.224202,0.389727,0.88027,0,0.840304,0.0491968,0
0.340097,0.195114,0.000802164,0.102667,0.318844,0.519459,0.248801,0.114317,0.32072,0.616804,0.272948,0.0918308,0.0556492,0,0.842748,0.0732932,0
0.244699,0.359926,0.000598332,0.377903,0.754225,0.733297,0.200143,0.139142,0.676287,0.397074,0.146726,0.338329,0.892074,0,0.665128,0.0843373,0
0.154942,0.12585,0.00116038,0.0841427,0.390979,0.449359,0.0912467,0.0348102,0.409391,0.664925,0.325242,0.169605,0.0994941,0,0.871809,0.0572289,0
0.0900047,0.145022,0.000235657,0.0180433,0.419234,0.735673,0.0285007,0.0271925,0.451067,0.50032,0.250542,0.326898,0.902192,0,0.881858,0.0311245,0
0.18854,0.132344,0.000424045,0.0427582,0.408955,0.726686,0.0584573,0.0476498,0.438483,0.504594,0.259741,0.313598,0.902192,0,0.878599,0.0301205,0
0.260491,0.353123,0.000203166,0.367317,0.745396,0.737288,0.191085,0.159758,0.677761,0.399575,0.142907,0.345367,0.892074,0,0.684411,0.0803213,0
0.194428,0.309833,0.0110658,0.248343,0.303883,0.593832,0.0256682,0.189382,0.304571,0.572773,0.285791,0.139272,0.0556492,0.119934,0.75774,0.0943775,0
0.288288,0.166357,0.000946343,0.0649627,0.398964,0.718409,0.0576018,0.0183915,0.426458,0.508678,0.266204,0.301623,0.902192,0,0.879413,0.0341365,0
0.329427,0.193568,0.000483338,0.326109,0.715263,0.749172,0.114398,0.220589,0.678785,0.407422,0.135198,0.373434,0.892074,0,0.775394,0.0411647,0
0.260491,0.206865,0.002846,0.0089191,0.43244,0.747672,0.0237506,0.0685725,0.467498,0.494889,0.235849,0.345153,0.0556492,0,0.880771,0.0381526,0
0.174273,0.127087,0.00196073,0.000445955,0.426246,0.742419,0.00619339,0.0441896,0.459944,0.497331,0.240491,0.337305,0.010118,0,0.887833,0.0301205,0
0.0273724,0.147805,0.000605704,0.0737985,0.383762,0.450506,0.0968021,0.0584749,0.40097,0.663197,0.318582,0.161985,0.0994941,0,0.869093,0.061245,0
0.362964,0.357761,0.000927523,0.196001,0.608934,0.784483,0.236067,0.103231,0.677725,0.43662,0.162452,0.480384,0.892074,0,0.752852,0.0983936,0
0.280885,0.278602,0.000240816,0.0806291,0.315894,0.511184,0.196663,0.109127,0.31775,0.621237,0.268248,0.0858567,0.0556492,0,0.821564,0.0913655,0
0.227474,0.278602,0.0110658,0.242816,0.299596,0.590678,0.00475011,0.202636,0.299603,0.574391,0.280009,0.134679,0.0556492,0.0453721,0.770777,0.0913655,0
0.214645,0.130179,0.000946343,0.0709517,0.392548,0.713887,0.049376,0.00615364,0.419044,0.511066,0.266289,0.295402,0.492411,0,0.884302,0.0311245,0
0.309226,0.20872,0.000490093,0.113452,0.352793,0.674878,0.251767,0.00972975,0.369391,0.530177,0.297249,0.238555,0.902192,0,0.838946,0.0542169,0
0.0912211,0.183364,0.000600142,0.0520069,0.372471,0.454998,0.102519,0.102574,0.387533,0.65913,0.309779,0.148842,0.902192,0,0.846279,0.0742972,0
0.352767,0.233766,0.000386229,0.0211441,0.337183,0.482335,0.00856339,0.0335069,0.344365,0.639661,0.285653,0.104187,0.892074,0,0.847094,0.0823293,0
0.217336,0.231293,0.000134165,0.0194285,0.333911,0.482152,0.00712517,0.0251289,0.340604,0.639387,0.281909,0.10097,0.892074,0,0.847094,0.0823293,0
0.181123,0.243352,2.40022e-05,0.33377,0.708953,0.755143,0.14276,0.204735,0.688142,0.410439,0.125036,0.373417,0.892074,0,0.758283,0.0431727,0
0.200873,0.192641,0.00033509,0.250759,0.642304,0.777663,0.118624,0.140952,0.694424,0.428054,0.141041,0.440583,0.892074,0,0.865291,0.0391566,0
0.419286,0.259122,9.23488e-05,0.270937,0.660701,0.772899,0.105833,0.185342,0.692338,0.423151,0.137734,0.42128,0.890388,0,0.794405,0.061245,0
0.234017,0.286951,0.000421373,0.231774,0.623876,0.783316,0.173509,0.110275,0.695771,0.433248,0.145436,0.459227,0.892074,0,0.811244,0.0732932,0
0.0956374,0.171923,0.000752035,0.0784881,0.379886,0.704353,0.0706155,0.0248833,0.404173,0.51598,0.270287,0.282029,0.88027,0,0.876154,0.0341365,0
0.135886,0.328077,0.000173967,0.209434,0.290588,0.553117,0.257966,0.317185,0.287704,0.595312,0.251081,0.108048,0.0556492,0,0.773221,0.0973896,0
0.224838,0.22047,0.000936092,0.0974644,0.349375,0.67511,0.212996,0.0166385,0.366216,0.530322,0.287897,0.239303,0.88027,0,0.838131,0.061245,0
0.193527,0.222325,2.40022e-05,0.342614,0.711716,0.755223,0.159723,0.191345,0.690996,0.410186,0.122058,0.368798,0.890388,0,0.730038,0.0532129,0
0.215012,0.265306,0.00100685,0.206758,0.600894,0.791706,0.271422,0.0716953,0.669049,0.440118,0.153531,0.481203,0.892074,0,0.826181,0.0682731,0
0.259712,0.213667,0.000432301,0.101784,0.489334,0.795326,0.231864,0.0962399,0.5373,0.474575,0.193105,0.418878,0.88027,0,0.842205,0.0552209,0
0.425115,0.18522,0.00178141,0.12023,0.507885,0.809558,0.290126,0.0840645,0.559527,0.468584,0.189091,0.440566,0.88027,0,0.831342,0.0522088,0
0.123498,0.188621,0.00099528,0.247856,0.626921,0.785288,0.17322,0.102197,0.699759,0.433181,0.136544,0.451749,0.892074,0,0.850081,0.0512048,0
0.194845,0.162956,0.000474359,0.214521,0.424061,0.412426,0.362683,0.114119,0.425497,0.689522,0.328011,0.220262,0.910624,0,0.853341,0.0813253,0
0.098535,0.225108,0.000697995,0.0881786,0.342547,0.671168,0.192907,0.0374789,0.358572,0.53252,0.280359,0.234068,0.88027,0,0.839218,0.062249,0
0.206916,0.188002,2.40022e-05,0.03021,0.418895,0.740887,0.080682,0.0538841,0.453215,0.499492,0.215847,0.338147,0.0556492,0,0.863389,0.0491968,0
0.0265874,0.209029,0.000545541,0.142097,0.306264,0.629218,0.323623,0.221385,0.312201,0.553712,0.286761,0.17479,0.0556492,0,0.805812,0.0712851,0
0.385822,0.23624,2.31107e-05,0.243909,0.280207,0.561919,0.181433,0.29689,0.276257,0.589814,0.245,0.105269,0.902192,0,0.815046,0.0742972,0
0.127985,0.174088,0.00100089,0.0215401,0.33634,0.463495,0.0765048,0.0982761,0.345099,0.649851,0.276021,0.109482,0.892074,0,0.854155,0.0803213,0
0.00532042,0.115646,0.0005635,0.26647,0.630446,0.787699,0.183765,0.0979188,0.704374,0.433179,0.12649,0.443199,0.010118,0,0.882401,0.0341365,0
0.296749,0.371367,0.000250668,0.41693,0.763076,0.742307,0.292209,0.13496,0.706756,0.399909,0.121578,0.310815,0.892074,0,0.682238,0.0923695,0
0.286484,0.294063,0.000328989,0.19474,0.562097,0.809128,0.439432,0.0271925,0.624291,0.452585,0.158825,0.503245,0.0539629,0,0.767518,0.0913655,0
0.314014,0.144403,0.0005635,0.272941,0.63354,0.787404,0.182648,0.104244,0.70807,0.432507,0.12427,0.439211,0.010118,0,0.891363,0.0311245,0
0.167391,0.235622,0.00102465,0.233951,0.604407,0.795915,0.263631,0.0563309,0.674004,0.440525,0.136231,0.469412,0.892074,0,0.8327,0.065261,0
0.281731,0.234385,0.000165388,0.22703,0.276457,0.554791,0.212564,0.297592,0.271788,0.593657,0.237579,0.0993603,0.902192,0,0.814503,0.0853414,0
0.313402,0.205628,0.000769829,0.259858,0.62317,0.790715,0.205214,0.0799973,0.696006,0.435432,0.12633,0.449405,0.892074,0,0.870179,0.0421687,0
0.328032,0.289116,0.000260807,0.0813071,0.289293,0.511121,0.197781,0.181266,0.287095,0.619031,0.236796,0.0656807,0.0556492,0.152979,0.784085,0.104418,0
0.263576,0.351268,2.58898e-05,0.302305,0.660966,0.780538,0.168896,0.183734,0.708593,0.425457,0.11819,0.410107,0.892074,0,0.743346,0.0933735,0
0.0286328,0.116883,0.220209,0.038011,0.379794,0.709413,0.0374175,0,0.406168,0.514552,0.242158,0.291907,0.492411,0,0.894079,0.0401606,0
0.352728,0.266543,0.000217236,0.206902,0.569248,0.808492,0.413021,0.0171832,0.63301,0.450929,0.150978,0.504285,0.892074,0,0.796578,0.0813253,0
0.107491,0.292517,0.000145966,0.399533,0.731473,0.755237,0.285971,0.114913,0.709339,0.408249,0.108351,0.33823,0.892074,0,0.701792,0.0813253,0
0.290715,0.397959,2.40022e-05,0.332266,0.682208,0.773281,0.198589,0.212247,0.709509,0.420398,0.105618,0.387003,0.890388,0,0.640413,0.11245,0
0.234444,0.283859,2.31107e-05,0.0708213,0.287806,0.507303,0.172717,0.166214,0.28559,0.621058,0.23438,0.0621622,0.0556492,0.083055,0.784899,0.105422,0
0.426254,0.290971,0.000402279,0.405072,0.76095,0.746189,0.320455,0.116417,0.711777,0.401732,0.11417,0.308314,0.892074,0,0.713199,0.0823293,0
0.292079,0.213667,0.000474368,0.0385925,0.329989,0.457876,0.117899,0.0952995,0.338351,0.652142,0.266017,0.105917,0.892074,0,0.840576,0.0913655,0
0.177899,0.174397,0.00118717,0.132618,0.375597,0.425929,0.248917,0.105156,0.39415,0.674778,0.291812,0.167222,0.910624,0,0.851711,0.0863454,0
0.0439657,0.116574,0.220209,0.0235006,0.37933,0.710751,0.013808,0.00143069,0.406397,0.51436,0.232263,0.295015,0.492411,0.412286,0.892993,0.0451807,0
0.329427,0.189858,0.000400769,0.139473,0.48709,0.796055,0.324668,0.0422115,0.536418,0.476369,0.169312,0.423947,0.010118,0,0.856871,0.0451807,0
0.310951,0.282313,2.31107e-05,0.190137,0.271755,0.58071,0.00671767,0.286283,0.268302,0.5792,0.24969,0.113039,0.0556492,0,0.788159,0.0883534,0
0.126084,0.151515,0.000252457,0.0789139,0.348294,0.441392,0.192277,0.156366,0.361138,0.663055,0.275212,0.132546,0.902192,0,0.860402,0.0753012,0
0.206619,0.248918,0.000110987,0.0847608,0.31367,0.648561,0.203117,0.129272,0.324368,0.544312,0.263311,0.202445,0.0556492,0,0.826996,0.0783133,0
0.0370118,0.2047,0.00131847,0.0339043,0.288237,0.494575,0.0894359,0.108735,0.286916,0.628167,0.232905,0.0567698,0.902192,0,0.831342,0.0843373,0
0.0863271,0.117192,0.000198192,0.00160791,0.385702,0.717008,0.0090127,0.00159956,0.414627,0.511708,0.220144,0.305092,0.492411,0.423088,0.893808,0.0512048,0
0.404861,0.409091,6.84393e-05,0.359387,0.691248,0.773401,0.244215,0.165911,0.717966,0.419555,0.0933743,0.372622,0.892074,0,0.636339,0.115462,0
0.138791,0.325603,4.51231e-05,0.189665,0.527367,0.826044,0.444161,0.0248319,0.584408,0.464192,0.159039,0.469777,0.0539629,0,0.74226,0.0843373,0
0.268269,0.176252,3.86379e-05,0.0133787,0.393526,0.723703,0.055089,0.0144846,0.424282,0.508695,0.2113,0.315373,0.492411,0,0.879685,0.0441767,0
0.303834,0.307359,0.000359479,0.102046,0.295795,0.629902,0.240576,0.206744,0.301903,0.553749,0.262707,0.175678,0.0556492,0,0.797393,0.0953815,0
0.223584,0.40167,0.000240761,0.328386,0.660876,0.786036,0.227133,0.190992,0.722628,0.427649,0.100955,0.401507,0.892074,0,0.696361,0.120482,0
0.143854,0.111317,0.00107358,0.280952,0.618445,0.799062,0.257649,0.0551002,0.691495,0.438751,0.109794,0.444898,0.010118,0,0.882672,0.0401606,0
0.197133,0.167904,0.000767833,0.0455246,0.316155,0.458878,0.138035,0.0597645,0.322336,0.650125,0.251423,0.0920182,0.88027,0,0.864204,0.0793173,0
0.180315,0.293445,2.31107e-05,0.071096,0.273783,0.504006,0.1549,0.182104,0.269619,0.621939,0.217276,0.0504081,0.0556492,0,0.784628,0.109438,0
0.312124,0.186456,0.00125187,0.180427,0.26043,0.535462,0.288924,0.248877,0.253333,0.603777,0.212058,0.0801388,0.902192,0,0.863661,0.0742972,0
0.0521498,0.147805,0.00135285,0.159184,0.375042,0.415755,0.312628,0.142397,0.39467,0.679858,0.282634,0.173053,0.0994941,0,0.865562,0.0883534,0
0.221645,0.139147,0.000444992,0.290433,0.619649,0.80078,0.269506,0.0600422,0.693193,0.439045,0.10407,0.441059,0.010118,0,0.889462,0.0371486,0
0.216974,0.136673,0.000548636,0.0799865,0.419636,0.746011,0.208824,0.0752202,0.456732,0.49925,0.180875,0.350623,0.88027,0,0.88566,0.0351406,0
0.313676,0.305504,0.000278119,0.195921,0.517258,0.819492,0.472654,0.0358816,0.573307,0.468171,0.151829,0.462177,0.0539629,0,0.745519,0.0863454,0
0.309177,0.173779,0.000536627,0.0321645,0.391153,0.723825,0.0648525,0.0429982,0.422536,0.509438,0.198797,0.31756,0.88027,0,0.879685,0.0441767,0
0.157574,0.155844,0.000909306,0.162367,0.372696,0.413983,0.325695,0.152088,0.392196,0.68041,0.27869,0.172112,0.0994941,0,0.865562,0.0883534,0
0.662065,0.386827,0.00026585,0.350039,0.663971,0.788846,0.272047,0.211125,0.732381,0.428483,0.0871143,0.392569,0.890388,0,0.745247,0.106426,0
0.403368,0.247062,0.000940666,0.244997,0.563092,0.82006,0.441541,0.0379201,0.627435,0.455235,0.125892,0.496731,0.88027,0,0.850353,0.065261,0
0.129598,0.190167,0.000740401,0.185744,0.501007,0.808009,0.443953,0.0121398,0.554463,0.473429,0.149438,0.44586,0.0539629,0,0.810429,0.0572289,0
0.368199,0.262832,0.0001982,0.172351,0.253716,0.565703,0.0244527,0.253851,0.247148,0.587067,0.223698,0.0918981,0.902192,0,0.814231,0.0943775,0
0.144038,0.217996,0.00102411,0.336602,0.646735,0.796295,0.276326,0.157383,0.725265,0.433178,0.0899757,0.40886,0.890388,0,0.847637,0.0692771,0
0.269012,0.139456,6.07791e-05,0.0162146,0.378104,0.714175,0.00671767,0.0336289,0.407195,0.514211,0.204376,0.303932,0.492411,0,0.875339,0.0522088,0
0.175151,0.193568,0.000409409,0.0455224,0.312,0.655111,0.102568,0.133156,0.32499,0.541856,0.242786,0.214323,0.892074,0,0.863933,0.062249,0
0.0846296,0.229746,0.000211639,0.0698842,0.291894,0.633485,0.16351,0.197053,0.299125,0.55239,0.245848,0.181955,0.88027,0,0.845464,0.0732932,0
0.212511,0.341991,0.000365127,0.359886,0.718603,0.770346,0.248486,0.0584355,0.734307,0.415741,0.0806461,0.336404,0.892074,0,0.714557,0.0953815,0
0.0406394,0.110699,6.07791e-05,0.0151362,0.375413,0.712332,0.00318647,0.0306181,0.404115,0.515188,0.204615,0.301503,0.492411,0,0.891363,0.0371486,0
0.293918,0.388064,0.000110281,0.3602,0.684861,0.782835,0.270667,0.146422,0.735532,0.42404,0.0746001,0.36922,0.892074,0,0.671103,0.110442,0
0.314271,0.193568,0.00107927,0.00719081,0.339498,0.681784,0.0159324,0.100516,0.359885,0.529307,0.239736,0.255106,0.892074,0,0.864476,0.0582329,0
0.236837,0.150588,0.000249862,0.249245,0.405858,0.390387,0.452484,0.203381,0.390162,0.697149,0.288998,0.216762,0.0994941,0,0.859587,0.0993976,0
0.030309,0.110699,0.000445833,0.309538,0.617295,0.807254,0.314364,0.0687067,0.691264,0.441458,0.0902161,0.436494,0.010118,0,0.888376,0.0391566,0
0.211678,0.171923,0.000577465,0.138383,0.442282,0.76506,0.302258,0.0166385,0.485133,0.492121,0.154958,0.382172,0.88027,0,0.869093,0.0471888,0
0.214333,0.177489,0.00107927,0.00199437,0.341141,0.683924,0.00382966,0.099995,0.362249,0.528465,0.23743,0.258836,0.892074,0,0.866377,0.0582329,0
0.307202,0.199443,0.000549287,0.0690597,0.398742,0.731944,0.139207,0.104963,0.433031,0.506804,0.175988,0.33243,0.88027,0,0.862846,0.0572289,0
0.331353,0.14564,0.000493152,0.315239,0.622583,0.807915,0.291101,0.0936693,0.697712,0.440739,0.0834336,0.428724,0.010118,0,0.885388,0.0441767,0
0.233765,0.146877,0.000947438,0.151971,0.448061,0.769893,0.316048,0.00606991,0.492459,0.490534,0.147283,0.390533,0.010118,0,0.876426,0.0401606,0
0.288288,0.124923,0.000493152,0.313523,0.624217,0.808179,0.283532,0.101572,0.69971,0.440539,0.0813771,0.426287,0.010118,0,0.885388,0.0441767,0
0.186255,0.179654,0.00137462,0.321348,0.644349,0.801531,0.279864,0.165974,0.723182,0.435539,0.0777785,0.405381,0.890388,0,0.852526,0.064257,0
0.1549,0.213977,0.000706657,0.296679,0.595609,0.816294,0.321251,0.0313775,0.666406,0.448112,0.094189,0.45534,0.892074,0,0.855242,0.061245,0
0.193009,0.139765,0.00124662,0.130033,0.42684,0.754185,0.245783,0.00257922,0.467294,0.497487,0.152605,0.367211,0.010118,0,0.883216,0.0451807,0
0.331763,0.264378,0.000205284,0.133126,0.249808,0.580437,0.0964401,0.234949,0.244775,0.57938,0.233261,0.106735,0.902192,0,0.827268,0.0943775,0
0.233159,0.16945,0.000853416,0.163675,0.242277,0.556334,0.0629098,0.214723,0.233774,0.591981,0.207197,0.0785117,0.902192,0,0.875883,0.0702811,0
0.219984,0.126469,0.000493152,0.307868,0.619665,0.810704,0.276332,0.0937785,0.694588,0.442136,0.0793414,0.429502,0.010118,0,0.891907,0.0391566,0
0.379899,0.162338,0.000198505,0.0171562,0.338708,0.684539,0.0418037,0.107941,0.360598,0.528894,0.226881,0.26197,0.88027,0,0.871809,0.0562249,0
0.196184,0.219542,0.000426972,0.167878,0.352635,0.409119,0.3045,0.20183,0.369915,0.680121,0.253768,0.158193,0.902192,0,0.837588,0.105422,0
0.198889,0.187075,0.000493152,0.304009,0.62286,0.81139,0.259795,0.110073,0.698514,0.441808,0.0748494,0.424609,0.010118,0,0.877241,0.0512048,0
0.3431,0.258194,0.000405316,0.0587325,0.254688,0.490467,0.0812949,0.184272,0.248527,0.628287,0.192378,0.0277852,0.902192,0,0.824009,0.109438,0
0.27598,0.309215,0.000219145,0.330934,0.722369,0.777047,0.176433,0.00319912,0.725229,0.418263,0.0631871,0.32329,0.892074,0,0.755296,0.0923695,0
0.0480885,0.174088,0.000454067,0.173348,0.449495,0.771985,0.314183,0.0402886,0.495132,0.490802,0.133985,0.396185,0.88027,0,0.839489,0.063253,0
0.0973447,0.147186,0.000761043,0.0539237,0.376062,0.716132,0.0562943,0.0926338,0.406933,0.51495,0.179237,0.311277,0.88027,0,0.882129,0.0461847,0
0.26577,0.2718,0.000707755,0.315905,0.654257,0.801278,0.245218,0.211841,0.73523,0.434517,0.067556,0.390972,0.890388,0,0.804997,0.0853414,0
0.207803,0.15337,0.000571341,0.141661,0.424466,0.753457,0.220594,0.0247906,0.465348,0.498745,0.142351,0.368291,0.88027,0,0.875883,0.0502008,0
0.356927,0.219542,0.0002259,0.0182024,0.32719,0.675893,0.046747,0.14392,0.34698,0.533245,0.220464,0.249889,0.88027,0,0.854699,0.0702811,0
